# t (s)	mx ()	my ()	mz ()	m.region32x ()	m.region32y ()	m.region32z ()	m.region33x ()	m.region33y ()	m.region33z ()	m.region34x ()	m.region34y ()	m.region34z ()	B_extx (T)	B_exty (T)	B_extz (T)	B_eff.region6x (T)	B_eff.region6y (T)	B_eff.region6z (T)	B_eff.region9x (T)	B_eff.region9y (T)	B_eff.region9z (T)	step_x (No unit)	step_y (No unit)
0	-0.9983609	-3.6925485e-10	6.7309956e-11	-0.9983609	-3.6925485e-10	6.730995e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.36000043	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99817455	2.2777158e-10	2.8547992e-11	-0.99817455	2.2777158e-10	2.8547994e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.33999917	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99796873	7.5544904e-11	1.1649273e-10	-0.99796873	7.5544904e-11	1.1649275e-10	NaN	NaN	NaN	NaN	NaN	NaN	-0.31999972	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99774176	-2.6506086e-10	-2.7853761e-11	-0.99774176	-2.6506086e-10	-2.7853761e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.30000007	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99749154	2.055458e-10	-3.525865e-11	-0.99749154	2.055458e-10	-3.525865e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.27999946	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9972158	1.4318857e-10	-4.051379e-11	-0.9972158	1.4318857e-10	-4.051379e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.25999936	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9969115	-2.340812e-10	-1.12149706e-10	-0.9969116	-2.340812e-10	-1.121497e-10	NaN	NaN	NaN	NaN	NaN	NaN	-0.24000071	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9965751	3.59762e-10	-6.4568594e-11	-0.9965751	3.59762e-10	-6.45686e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.22000037	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.996202	-2.0179414e-11	-6.961652e-11	-0.9962021	-2.0179414e-11	-6.9616514e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.2000005	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99578696	-2.728484e-12	3.211264e-11	-0.9957869	-2.728484e-12	3.211264e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.18000022	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99532276	-1.701892e-10	3.928667e-12	-0.9953228	-1.701892e-10	3.9286664e-12	NaN	NaN	NaN	NaN	NaN	NaN	-0.15999986	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9948013	-8.648726e-10	-1.832929e-11	-0.9948013	-8.648726e-10	-1.832929e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.13999973	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9942111	-5.9799277e-10	1.2798146e-10	-0.99421114	-5.9799277e-10	1.2798146e-10	NaN	NaN	NaN	NaN	NaN	NaN	-0.120000355	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99353826	-7.5181106e-10	-3.8854024e-11	-0.9935384	-7.5181106e-10	-3.8854024e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.10000025	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9927645	-1.2539658e-09	-9.6104305e-12	-0.99276435	-1.2539658e-09	-9.6104305e-12	NaN	NaN	NaN	NaN	NaN	NaN	-0.07999993	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99186355	1.1530688e-09	2.3003394e-10	-0.99186355	1.1530688e-09	2.3003394e-10	NaN	NaN	NaN	NaN	NaN	NaN	-0.060000177	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9908015	1.4159696e-10	-1.3885917e-11	-0.9908015	1.4159696e-10	-1.3885917e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.039999966	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
