# t (s)	mx ()	my ()	mz ()	m.region23x ()	m.region23y ()	m.region23z ()	m.region24x ()	m.region24y ()	m.region24z ()	m.region25x ()	m.region25y ()	m.region25z ()	B_extx (T)	B_exty (T)	B_extz (T)	B_eff.region6x (T)	B_eff.region6y (T)	B_eff.region6z (T)	B_eff.region9x (T)	B_eff.region9y (T)	B_eff.region9z (T)	step_x (No unit)	step_y (No unit)	points_TOP_wire (No unit)
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.100567326	-0.037152108	-0.0005798555	NaN	NaN	NaN	7.345679e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	0.099633865	-0.03419864	-0.00045918365	NaN	NaN	NaN	7.4074075e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.09889402	-0.03151686	-0.00034332302	NaN	NaN	NaN	7.469136e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.098359324	-0.029080389	-0.0002315109	NaN	NaN	NaN	7.530864e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.09803896	-0.026865156	-0.00012297487	NaN	NaN	NaN	7.5925925e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	0.09794107	-0.024849402	-1.6939337e-05	NaN	NaN	NaN	7.654321e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.0980732	-0.023013458	8.737428e-05	NaN	NaN	NaN	7.7160496e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.09844227	-0.021339694	0.0001907545	NaN	NaN	NaN	7.7777776e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.09905563	-0.01981225	0.00029399167	NaN	NaN	NaN	7.839506e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.09992074	-0.018416962	0.00039790486	NaN	NaN	NaN	7.9012347e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.10104589	-0.017141117	0.0005033235	NaN	NaN	NaN	7.962963e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.10244039	-0.015973402	0.0006111176	NaN	NaN	NaN	8.024691e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.10411448	-0.01490365	0.00072219	NaN	NaN	NaN	8.0864197e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.10607996	-0.0139228115	0.00083751034	NaN	NaN	NaN	8.148148e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.10834998	-0.0130227655	0.0009581032	NaN	NaN	NaN	8.209877e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.11093993	-0.012196285	0.0010850861	NaN	NaN	NaN	8.271605e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	0.113866836	-0.011436855	0.001219677	NaN	NaN	NaN	8.3333333e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.117150284	-0.0107386885	0.0013632156	NaN	NaN	NaN	8.395062e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.120812535	-0.0100965435	0.0015171911	NaN	NaN	NaN	8.4567904e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.12487874	-0.0095057655	0.0016832732	NaN	NaN	NaN	8.5185184e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.12937737	-0.008962122	0.0018633383	NaN	NaN	NaN	8.580247e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.13434061	-0.00846185	0.0020595158	NaN	NaN	NaN	8.6419755e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	0.13980505	-0.008001497	0.0022742262	NaN	NaN	NaN	8.7037034e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.14581218	-0.007578002	0.002510258	NaN	NaN	NaN	8.765432e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.15240882	-0.0071885334	0.0027708123	NaN	NaN	NaN	8.8271605e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.1596487	-0.006830548	0.0030596016	NaN	NaN	NaN	8.888889e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.16759224	-0.0065016877	0.0033809368	NaN	NaN	NaN	8.950617e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.17630903	-0.006199813	0.0037398557	NaN	NaN	NaN	9.0123456e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.18587828	-0.0059229224	0.0041422653	NaN	NaN	NaN	9.074074e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.19639122	-0.005669145	0.0045951386	NaN	NaN	NaN	9.1358027e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.2079523	-0.005436724	0.00510672	NaN	NaN	NaN	9.1975306e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.22068295	-0.0052239867	0.00568683	NaN	NaN	NaN	9.259259e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.23472324	-0.0050293263	0.00634721	NaN	NaN	NaN	9.3209877e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.25023696	-0.00485117	0.0071019935	NaN	NaN	NaN	9.382716e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.2674156	-0.004687983	0.00796829	NaN	NaN	NaN	9.444444e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.2864843	-0.004538241	0.008966996	NaN	NaN	NaN	9.506173e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.30770922	-0.0044004316	0.010123843	NaN	NaN	NaN	9.567901e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.331407	-0.004273029	0.011470907	NaN	NaN	NaN	9.62963e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	0.35795614	-0.0041545117	0.013048724	NaN	NaN	NaN	9.691358e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.38771966	-0.0040433533	0.014907244	NaN	NaN	NaN	9.753087e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.421257	-0.0039380654	0.017109012	NaN	NaN	NaN	9.814814e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.45932424	-0.0038371382	0.01974681	NaN	NaN	NaN	9.876543e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.02295162	NaN	NaN	NaN	9.938271e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-4.526228e-09	-0.101353556	5.8603473e-09	9.938271e-07	5e-08	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-6.6310166e-09	-0.09866173	6.518094e-09	9.938271e-07	5.6756758e-08	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-7.133931e-09	-0.096117884	7.466879e-09	9.938271e-07	6.351351e-08	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951616	-7.371418e-09	-0.0937124	7.93254e-09	9.938271e-07	7.027027e-08	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951616	-7.543713e-09	-0.08895716	9.459618e-09	9.938271e-07	7.7027025e-08	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951616	-6.579794e-09	-0.08459201	9.862415e-09	9.938271e-07	8.378378e-08	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-6.4447523e-09	-0.080584295	9.100477e-09	9.938271e-07	9.054054e-08	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951616	-6.0908496e-09	-0.07690499	7.654016e-09	9.938271e-07	9.7297296e-08	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-5.066395e-09	-0.07352828	5.4595874e-09	9.938271e-07	1.0405405e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.02295162	-5.0477684e-09	-0.07043136	3.794412e-09	9.938271e-07	1.1081081e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-5.0943343e-09	-0.06759382	2.4486508e-09	9.938271e-07	1.17567566e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-4.05591e-09	-0.06499758	2.4486508e-09	9.938271e-07	1.2432433e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-5.48549e-09	-0.06262661	2.131419e-09	9.938271e-07	1.3108108e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-6.5052883e-09	-0.06046665	1.6898412e-09	9.938271e-07	1.3783784e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-7.087365e-09	-0.05850503	1.8074207e-09	9.938271e-07	1.445946e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951616	-7.6624564e-09	-0.056730546	1.411754e-09	9.938271e-07	1.5135136e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.02295162	-7.0850366e-09	-0.05513336	1.5786645e-09	9.938271e-07	1.5810811e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.02295162	-6.4680354e-09	-0.05370475	2.097695e-09	9.938271e-07	1.6486486e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-5.227048e-09	-0.0524372	1.9821618e-09	9.938271e-07	1.7162162e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-5.6787393e-09	-0.0513241	2.3746225e-09	9.938271e-07	1.7837837e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-6.3702466e-09	-0.05035977	2.5310738e-09	9.938271e-07	1.8513514e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951616	-6.390037e-09	-0.049539432	2.4659175e-09	9.938271e-07	1.9189189e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-7.331837e-09	-0.048859067	2.365391e-09	9.938271e-07	1.9864865e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-7.1316024e-09	-0.04831546	1.3904901e-09	9.938271e-07	2.054054e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951616	-6.0978347e-09	-0.047906075	1.1943121e-09	9.938271e-07	2.1216216e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-6.3399783e-09	-0.047629096	1.4327451e-09	9.938271e-07	2.1891891e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-6.1898024e-09	-0.047483396	1.8472202e-09	9.938271e-07	2.2567568e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-6.0297314e-09	-0.04746848	2.7110945e-09	9.938271e-07	2.3243243e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951616	-6.8335795e-09	-0.047584504	2.7374336e-09	9.938271e-07	2.3918918e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-6.9386443e-09	-0.04783227	1.9733124e-09	9.938271e-07	2.4594596e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-6.3379413e-09	-0.048213243	1.0701479e-09	9.938271e-07	2.527027e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-6.3420886e-09	-0.048729572	1.846638e-10	9.938271e-07	2.5945945e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-6.2579057e-09	-0.04938408	-8.216011e-10	9.938271e-07	2.662162e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-5.931943e-09	-0.0501803	-1.2473902e-09	9.938271e-07	2.7297298e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-5.5524287e-09	-0.051122524	-9.567884e-10	9.938271e-07	2.7972973e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-5.3428084e-09	-0.05221582	-3.138848e-10	9.938271e-07	2.8648648e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.02295162	-5.6999854e-09	-0.05346615	9.434007e-10	9.938271e-07	2.9324323e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-5.507609e-09	-0.054880325	1.9583968e-09	9.938271e-07	3e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-5.4948033e-09	-0.056466166	2.0544393e-09	9.938271e-07	3.0675676e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-5.5669807e-09	-0.058232535	1.7666025e-09	9.938271e-07	3.135135e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-4.1839665e-09	-0.06018945	1.9930304e-09	9.938271e-07	3.2027026e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951616	-4.0489248e-09	-0.062348213	3.0512455e-09	9.938271e-07	3.2702704e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-4.229369e-09	-0.06472151	4.8670334e-09	9.938271e-07	3.337838e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-4.2736064e-09	-0.06732361	6.563496e-09	9.938271e-07	3.4054054e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-4.696194e-09	-0.07017046	7.5236315e-09	9.938271e-07	3.472973e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-4.5681374e-09	-0.07327989	7.757335e-09	9.938271e-07	3.5405407e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-4.803296e-09	-0.076671906	7.741037e-09	9.938271e-07	3.6081082e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-4.5937485e-09	-0.08036882	7.2235706e-09	9.938271e-07	3.6756757e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-4.549511e-09	-0.08439581	6.3813057e-09	9.938271e-07	3.7432432e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.02295162	-4.291069e-09	-0.088781014	6.2509207e-09	9.938271e-07	3.810811e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-3.1897798e-09	-0.09355602	6.390037e-09	9.938271e-07	3.8783784e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-3.1897798e-09	-0.098756425	6.36559e-09	9.938271e-07	3.945946e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-3.1432137e-09	-0.10442219	6.093178e-09	9.938271e-07	4.0135134e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-2.6682392e-09	-0.110598534	5.0576636e-09	9.938271e-07	4.0810812e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.02295162	-3.0221416e-09	-0.11733658	4.210742e-09	9.938271e-07	4.1486487e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-2.863817e-09	-0.12469427	4.8126094e-09	9.938271e-07	4.2162162e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-2.0302833e-09	-0.13273765	6.381888e-09	9.938271e-07	4.2837837e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951616	-2.5518239e-09	-0.14154202	8.130446e-09	9.938271e-07	4.3513515e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-2.1699815e-09	-0.1511936	9.518117e-09	9.938271e-07	4.418919e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951616	-1.8160791e-09	-0.16179155	9.289943e-09	9.938271e-07	4.4864865e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-2.4586917e-09	-0.17345026	8.256174e-09	9.938271e-07	4.554054e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-2.1327287e-09	-0.18630247	7.317867e-09	9.938271e-07	4.6216215e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-2.5331974e-09	-0.20050289	6.125774e-09	9.938271e-07	4.6891893e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.02295162	-3.3900143e-09	-0.21623279	5.4691918e-09	9.938271e-07	4.7567568e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-3.986061e-09	-0.23370586	5.387701e-09	9.938271e-07	4.824324e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.02295162	-3.995374e-09	-0.25317565	5.7904983e-09	9.938271e-07	4.891892e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-3.762543e-09	-0.27494496	6.8219377e-09	9.938271e-07	4.959459e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951616	-3.2410026e-09	-0.2993785	8.40053e-09	9.938271e-07	5.027027e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951616	-2.7753413e-09	-0.32688907	9.643845e-09	9.938271e-07	5.094595e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-2.6635825e-09	-0.3580085	1.0547228e-08	9.938271e-07	5.1621623e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-2.8684735e-09	-0.39340127	1.1511147e-08	9.938271e-07	5.22973e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-2.5704503e-09	-0.43395507	1.2461096e-08	9.938271e-07	5.2972973e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.0037391675	0.022951618	-1.7974525e-09	-0.48074296	1.3615936e-08	9.938271e-07	5.364865e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.50273454	-0.003739168	0.022951618	-1.1362136e-09	-0.5352533	1.417473e-08	9.938271e-07	5.4324323e-07	162
